"degree","normalised.degree","nestedrank","betweenness","weighted.betweenness","closeness","weighted.closeness","evcent","Taxon","Endemicity","site","max.degree","missing.degree"
4,0.03125,0.268292682926829,0,0,0.00803301103623401,0.004226123339336,0.0467727495206658,"Aloha swezeyi","Cosmo","Kil",128,124
1,0.0078125,0.495934959349593,0,0,0.00623840218771364,0.00227138415804688,0.00156057609663119,"Aloha ipomoeae","Cosmo","Kil",128,127
1,0.0078125,0.504065040650406,0,0,0.00774001367321027,0.00247354888800469,0.00567488358300983,"Aloha myoporicola","Endem","Kil",128,127
1,0.0078125,0.51219512195122,0,0,0.0083015919523391,0.00249468988046726,0.0280901179013776,"Balclutha lobata","Cosmo","Kil",128,127
14,0.109375,0.040650406504065,0.0618059955084631,0.0510170544456699,0.0106211544096103,0.00511771718533615,0.758374982819085,"Balclutha plutonis","Cosmo","Kil",128,114
1,0.0078125,0.520325203252033,0,0,0.0083015919523391,0.00249468988046726,0.0280901179013776,"Balclutha usitata","Cosmo","Kil",128,127
7,0.0546875,0.16260162601626,0,0,0.00682439691376111,0.00327658554958108,0.0252796538991743,"Balclutha volcanicola","Cosmo","Kil",128,121
2,0.015625,0.357723577235772,0,0,0.00817950971774587,0.00338946851030298,0.0329546469739772,"Balolina kilaueae","Cosmo","Kil",128,126
1,0.0078125,0.528455284552846,0,0,0.00648256665690009,0.00233465793528588,0.00736296309549787,"Emoloana sporobolicola immaculata","Endem","Kil",128,127
3,0.0234375,0.300813008130081,0,0,0.00648256665690009,0.00233465793528588,0.00750590823508489,"Emoloana sporobolicola","Cosmo","Kil",128,125
5,0.0390625,0.219512195121951,0.0566314186726845,0.0156546589245565,0.0112803984764137,0.00408253864983954,0.0626610169535582,"Glyptonysius amicola","Cosmo","Kil",128,123
1,0.0078125,0.536585365853659,0,0,0.0097909952143764,0.0027506525659883,0.0355356686338279,"Leialoha hawaiiensis","Endem","Kil",128,127
1,0.0078125,0.544715447154472,0,0,0.0097909952143764,0.0027506525659883,0.0355356686338279,"Leialoha lehuae","Cosmo","Kil",128,127
1,0.0078125,0.552845528455285,0,0,0.0097909952143764,0.0027506525659883,0.0355356686338279,"Leialoha naniicola","Cosmo","Kil",128,127
1,0.0078125,0.560975609756098,0,0,0.0097909952143764,0.0027506525659883,0.0355356686338279,"Leialoha ohiae","Cosmo","Kil",128,127
5,0.0390625,0.227642276422764,0.0302474751200295,0.0101212448080466,0.0107676530911222,0.004147764082598,0.0906789040300467,"Metrarga nuda","Cosmo","Kil",128,123
6,0.046875,0.203252032520325,0.00457122310326171,0.00354593784364953,0.00876550444379334,0.0039913555732213,0.0562137904674256,"Metrarga obscura","Cosmo","Kil",128,122
1,0.0078125,0.569105691056911,0,0,0.00640931731614415,0.00234074464184444,0.00788383368771733,"Neseis whitei brachypterus","Endem","Kil",128,127
9,0.0703125,0.130081300813008,0.0135600958727517,0.00578664728445143,0.00976657876745776,0.00504080107713885,0.676842000172448,"Neseis mauiensis","Cosmo","Kil",128,119
5,0.0390625,0.235772357723577,0.00053519094325265,0,0.00876550444379334,0.00452953049734383,0.175299516381853,"Neseis ochriasis ochriasis","Endem","Kil",128,123
1,0.0078125,0.577235772357724,0,0,0.00820392616466452,0.00248567456244981,0.00535825762573029,"Neseis hiloensis intermedius","Endem","Kil",128,127
1,0.0078125,0.585365853658537,0,0,0.00820392616466452,0.00248567456244981,0.00535825762573029,"Neseis nitida comitans","Endem","Kil",128,127
1,0.0078125,0.59349593495935,0,0,0.00820392616466452,0.00248567456244981,0.00535825762573029,"Neseis nitida pipturi","Endem","Kil",128,127
12,0.09375,0.0731707317073171,0.021961933259343,0.0437640793600421,0.0104258228342612,0.00513959834540512,0.766785360537729,"Neseis fasciata fasciata","Endem","Kil",128,116
9,0.0703125,0.138211382113821,0.0123914476703436,0.0174891177087032,0.00993749389588827,0.00503177593526959,0.684504994172357,"Neseis fasciata hyalina","Endem","Kil",128,119
13,0.1015625,0.0569105691056911,0.0178338044030755,0.0217565006839989,0.00971774587362047,0.00497525753391299,0.695950087417984,"Neseis saundersianus","Cosmo","Kil",128,115
1,0.0078125,0.601626016260163,0,0,0.00803301103623401,0.00248697089170026,0.0176030163327811,"Nesiomiris timberlakei","Endem","Kil",128,127
1,0.0078125,0.609756097560976,0,0,0.00803301103623401,0.00248697089170026,0.0176030163327811,"Nesiomiris williamsi","Endem","Kil",128,127
1,0.0078125,0.617886178861789,0,0,0.00803301103623401,0.00248697089170026,0.0176030163327811,"Nesiomiris pilosus","Endem","Kil",128,127
1,0.0078125,0.626016260162602,0,0,0,NA,0,"Nesiomiris hawaiiensis","Endem","Kil",128,127
2,0.015625,0.365853658536585,0,0,0,NA,0,"Nesodryas swezeyi","Endem","Kil",128,126
1,0.0078125,0.634146341463415,0,0,0.00810626037698994,0.00249687570204056,0.0175590703722946,"Nesophrosyne cinerea","Endem","Kil",128,127
7,0.0546875,0.170731707317073,9.84380367344184e-05,8.08190961515563e-06,0.00915616759449165,0.00495348574243557,0.652793976042957,"Nesophrosyne comma","Endem","Kil",128,121
3,0.0234375,0.308943089430894,0.0240268229267,0.00698681086230204,0.00947358140443403,0.00271020123045107,0.0320792865287648,"Nesophrosyne cuprescens","Endem","Kil",128,125
1,0.0078125,0.642276422764228,0,0,0.00774001367321027,0.00247354888800469,0.00567488358300983,"Nesophrosyne furculata","Endem","Kil",128,127
1,0.0078125,0.650406504065041,0,0,0.00774001367321027,0.00247354888800469,0.00567488358300982,"Nesophrosyne giffardi","Endem","Kil",128,127
1,0.0078125,0.658536585365854,0,0,0,NA,0,"Nesophrosyne heopoko","Endem","Kil",128,127
1,0.0078125,0.666666666666667,0,0,0.00810626037698994,0.00249687570204056,0.0175590703722946,"Nesophrosyne imbricola","Endem","Kil",128,127
1,0.0078125,0.67479674796748,0,0,0.00810626037698994,0.00249687570204056,0.0175590703722947,"Nesophrosyne mabae","Endem","Kil",128,127
1,0.0078125,0.682926829268293,0,0,0.00820392616466452,0.00248567456244981,0.00535825762573029,"Nesophrosyne maritima","Endem","Kil",128,127
1,0.0078125,0.691056910569106,0,0,0.00820392616466452,0.00248567456244981,0.0053582576257303,"Nesophrosyne milu","Endem","Kil",128,127
8,0.0625,0.154471544715447,0.00489400842804514,0,0.00966891297978318,0.00479422794640539,0.247698161810014,"Nesophrosyne monticola","Endem","Kil",128,120
1,0.0078125,0.699186991869919,0,0,0.00810626037698994,0.00249687570204056,0.0175590703722946,"Nesophrosyne nubigena","Endem","Kil",128,127
2,0.015625,0.373983739837398,0,0,0.00582332259009669,0.00301621520303442,0.00422761226313316,"Nesophrosyne ogradyi","Endem","Kil",128,126
5,0.0390625,0.24390243902439,0,0,0,NA,0,"Nesophrosyne palolo","Endem","Kil",128,123
7,0.0546875,0.178861788617886,9.84380367344184e-05,8.08190961515563e-06,0.00915616759449165,0.00495348574243557,0.652793976042957,"Nesophrosyne peleae","Endem","Kil",128,121
2,0.015625,0.382113821138211,0.0185575705555609,0.00560345733317457,0.0105967379626917,0.00297552730924837,0.0530947390061225,"Nesophrosyne procellaris","Endem","Kil",128,126
1,0.0078125,0.707317073170732,0,0,0,NA,0,"Nesophrosyne silvicola","Endem","Kil",128,127
1,0.0078125,0.715447154471545,0,0,0.00788651235472214,0.00246163015946451,0.0276020095605901,"Nesophrosyne silvigena","Cosmo","Kil",128,127
1,0.0078125,0.723577235772358,0,0,0.00626281863463229,0.00229969089889259,0.00746927786228205,"Nesophrosyne aakokohaikea","Endem","Kil",128,127
2,0.015625,0.390243902439024,0,0,0.00682439691376111,0.00327658554958108,0.0240760674902577,"Nesosteles volcanicola","Cosmo","Kil",128,126
2,0.015625,0.398373983739837,0,0,0.00774001367321027,0.00340338312905716,0.0217449078049393,"Nesosydne koae","Cosmo","Kil",128,126
1,0.0078125,0.731707317073171,0,0,0.00640931731614415,0.00234074464184444,0.00788383368771732,"Nesosydne nesopele","Cosmo","Kil",128,127
2,0.015625,0.40650406504065,0,0,0.00774001367321027,0.00340338312905716,0.0217449078049393,"Nesosydne pseudorubescens","Cosmo","Kil",128,126
1,0.0078125,0.739837398373984,0,0,0,NA,0,"Nesosydne aku","Endem","Kil",128,127
1,0.0078125,0.747967479674797,0,0,0.00737376696943061,0.00238000455791657,0.00880650277440314,"Nesosydne anceps","Endem","Kil",128,127
1,0.0078125,0.75609756097561,0,0,0.00874108799687469,0.00247774682049676,0.0929352972323902,"Nesosydne coprosmicola","Endem","Kil",128,127
10,0.078125,0.113821138211382,0,0,0.00712960250024416,0.00454909271455787,0.0284127467305339,"Nesosydne cyrtandricola","Endem","Kil",128,118
2,0.015625,0.414634146341463,0,0,0.00774001367321027,0.00340338312905716,0.0217449078049393,"Nesosydne koaephyllodii","Cosmo","Kil",128,126
2,0.015625,0.422764227642276,0,0,0.00820392616466452,0.00348753432199777,0.0725359077393228,"Nesosydne raillardiae","Endem","Kil",128,126
2,0.015625,0.430894308943089,0,0,0.00774001367321027,0.00340338312905716,0.0217449078049393,"Nesosydne rubescens pele","Endem","Kil",128,126
1,0.0078125,0.764227642276423,0,0,0,NA,0,"Nesosydne ulehihi","Endem","Kil",128,127
1,0.0078125,0.772357723577236,0,0,0.0083015919523391,0.00249468988046726,0.0280901179013776,"Nesosydne cyathodis","Cosmo","Kil",128,127
21,0.1640625,0.024390243902439,0.0492186686972515,0.0658143574585519,0.010230491258912,0.00487162740033991,0.162328045916265,"Nesosydne ipomoeicola","Cosmo","Kil",128,107
2,0.015625,0.439024390243902,0,0,0.00633606797538822,0.00232950475066685,0.00788383368771732,"Nesosydne nephrolepidis","Cosmo","Kil",128,126
2,0.015625,0.447154471544715,0,0,0.00774001367321027,0.00340338312905716,0.0217449078049393,"Nesosydne rubescens","Cosmo","Kil",128,126
27,0.2109375,0.00813008130081301,0.0110291550238035,0.0757517388228537,0.00927824982908487,0.00502063029231888,0.127577672312074,"Nesosydne umbratica","Cosmo","Kil",128,101
1,0.0078125,0.780487804878049,0,0,0.00726389295829671,0.00243064144256047,0.0088453325734604,"Nesothoe dryope","Cosmo","Kil",128,127
1,0.0078125,0.788617886178862,0,0,0.00726389295829671,0.00243064144256047,0.0088453325734604,"Nesothoe haa","Endem","Kil",128,127
6,0.046875,0.211382113821138,0.0072520752683999,0.000735453774979162,0.00886317023146792,0.00465172665131882,0.165435324106813,"Nysius blackburni","Cosmo","Kil",128,122
21,0.1640625,0.032520325203252,0.105376932831199,0.163345361010821,0.0127453852915324,0.00549899594377892,0.918763936707667,"Nysius communis","Cosmo","Kil",128,107
14,0.109375,0.0487804878048781,0.00463660539274157,0.00357220404989879,0.009131751147573,0.00512198407595535,0.253975507774916,"Nysius nemorivagus","Cosmo","Kil",128,114
4,0.03125,0.276422764227642,0,0,0.00820392616466452,0.00438619503886732,0.143690416301874,"Nysius delectulus","Endem","Kil",128,124
24,0.1875,0.016260162601626,0.0442914396072775,0.0679745172001894,0.0119152260962985,0.00541990109265331,1,"Nysius delectus","Cosmo","Kil",128,104
2,0.015625,0.455284552845528,0,0,0.00682439691376111,0.00327658554958108,0.0240760674902577,"Nysius longicollis","Cosmo","Kil",128,126
11,0.0859375,0.0813008130081301,0.0157119851806852,0.00851025082475887,0.00915616759449165,0.00458580386676482,0.228477834899763,"Nysius lichenicola","Endem","Kil",128,117
1,0.0078125,0.796747967479675,0,0,0.00596982127160856,0.00223524902954886,0.00405397113787016,"Nysius dallasi","Endem","Kil",128,127
11,0.0859375,0.0894308943089431,0.0224342951980424,0.0216433539493868,0.009131751147573,0.00467188538969221,0.217760136269406,"Nysius terrestris","Cosmo","Kil",128,117
29,0.2265625,0,0.148429641361166,0.218464792777143,0.0125988866100205,0.00544214629815308,0.535511370576092,"Nysius kinbergi","Cosmo","Kil",128,99
3,0.0234375,0.317073170731707,0,0,0.00650698310381873,0.00367436576910368,0.0269266451596221,"Nysius rubescens","Endem","Kil",128,125
9,0.0703125,0.146341463414634,0.0169484908069374,0.00877291288725143,0.00927824982908487,0.00460300114925562,0.203925941347686,"Nysius coenosulus","Cosmo","Kil",128,119
1,0.0078125,0.804878048780488,0,0,0.00810626037698994,0.00249687570204056,0.0175590703722946,"Oceanides bryani","Endem","Kil",128,127
11,0.0859375,0.0975609756097561,0.018754781728102,0.0192874772965689,0.00944916495751538,0.00497100915395884,0.687189899064861,"Oceanides nimbatus","Cosmo","Kil",128,117
1,0.0078125,0.813008130081301,0,0,0.0097909952143764,0.0027506525659883,0.0355356686338279,"Oceanides pteridicola","Cosmo","Kil",128,127
3,0.0234375,0.32520325203252,0.016803962032115,0.00416757139154858,0.0103769899404239,0.00407523925812757,0.0572805764387671,"Oceanides vulcan","Endem","Kil",128,125
1,0.0078125,0.821138211382114,0,0,0.00774001367321027,0.00247354888800469,0.00567488358300982,"Oceanides nubicola","Endem","Kil",128,127
13,0.1015625,0.0650406504065041,0.0528603132664017,0.048259102789498,0.0104014063873425,0.00514705584240533,0.812176988478273,"Oliarus opuna","Endem","Kil",128,115
3,0.0234375,0.333333333333333,5.31102991783182e-05,0,0.00839925774001367,0.00390828793048989,0.0463367326218158,"Oliarus filicicola","Cosmo","Kil",128,125
1,0.0078125,0.829268292682927,0,0,0.0097909952143764,0.0027506525659883,0.0355356686338279,"Oliarus kanakanus","Endem","Kil",128,127
1,0.0078125,0.83739837398374,0,0,0.0097909952143764,0.0027506525659883,0.0355356686338279,"Oliarus pele","Cosmo","Kil",128,127
2,0.015625,0.463414634146341,0,0,0.00774001367321027,0.00340338312905716,0.0217449078049393,"Opuna sharpianus","Cosmo","Kil",128,126
2,0.015625,0.471544715447154,0,0,0.00774001367321027,0.00340338312905716,0.0217449078049393,"Opuna sharpianus luteus","Cosmo","Kil",128,126
1,0.0078125,0.845528455284553,0,0,0.00726389295829671,0.00243064144256047,0.0088453325734604,"Orthotylus antidesmae","Endem","Kil",128,127
1,0.0078125,0.853658536585366,0,0,0.00747143275710519,0.00241939802265985,0.00881640020216151,"Orthotylus iolani","Endem","Kil",128,127
2,0.015625,0.479674796747967,0,0,0.00900966891297978,0.00349531187452281,0.189298649260462,"Orthotylus kanakanus","Endem","Kil",128,126
1,0.0078125,0.861788617886179,0,0,0.0097909952143764,0.0027506525659883,0.0355356686338279,"Orthotylus metrosideri","Endem","Kil",128,127
1,0.0078125,0.869918699186992,0,0,0.00820392616466452,0.00248567456244981,0.00535825762573029,"Orthotylus pipturi","Endem","Kil",128,127
1,0.0078125,0.878048780487805,0,0,0.00810626037698994,0.00249687570204056,0.0175590703722946,"Orthotylus psychotriae","Endem","Kil",128,127
1,0.0078125,0.886178861788618,0,0,0.0097909952143764,0.0027506525659883,0.0355356686338279,"Sarona adonias","Cosmo","Kil",128,127
1,0.0078125,0.894308943089431,0,0,0.00774001367321027,0.00247354888800469,0.00567488358300983,"Sarona myoporicola","Endem","Kil",128,127
4,0.03125,0.284552845528455,0.00471133365584451,0.000315194474991069,0.00805742748315265,0.00401787498007576,0.0897496442276548,"Sarona hamakua","Endem","Kil",128,124
1,0.0078125,0.902439024390244,0,0,0.00820392616466452,0.00248567456244981,0.0053582576257303,"Sarona mamaki","Endem","Kil",128,127
1,0.0078125,0.910569105691057,0,0,0.00737376696943061,0.00238000455791657,0.00880650277440313,"Sulamita lunalilo","Cosmo","Kil",128,127
5,0.0390625,0.252032520325203,0.00452022266528363,0.00189116684994642,0.00847250708076961,0.00425391643057306,0.0555792522950689,"Koanoa hawaiiensis","Cosmo","Kil",128,123
5,0.0390625,0.260162601626016,0.1113727690202,0.0224173314935315,0.0126233030569392,0.004012942391714,0.167280845631262,"Orthotylus kassandra","Cosmo","Kil",128,123
11,0.0859375,0.105691056910569,0.0269910435343307,0.0586797823487861,0.0102060748119934,0.00514879792296557,0.707976041238233,"Lasiochilus denigratus","Cosmo","Kil",128,117
1,0.0078125,0.91869918699187,0,0,0.00803301103623401,0.00248697089170026,0.0176030163327811,"Lasiochilus montivagus","Endem","Kil",128,127
4,0.03125,0.292682926829268,0.0079463955141835,0.00610251525191043,0.0104014063873425,0.0041184208475657,0.0818724012556435,"Nabis pele","Endem","Kil",128,124
10,0.078125,0.121951219512195,0.0482692873915794,0.0105677703142839,0.0115489793925188,0.00498875137067879,0.231362027279953,"Nabis blackburni","Cosmo","Kil",128,118
2,0.015625,0.48780487804878,0.0141826324956457,0.0119773900496606,0.00986424455513234,0.00276633759714196,0.0358806147545199,"Nabis oscillans","Endem","Kil",128,126
3,0.0234375,0.341463414634146,5.31102991783182e-05,0,0.00839925774001367,0.00390828793048989,0.0463367326218157,"Nabis curtipennis","Endem","Kil",128,125
7,0.0546875,0.186991869918699,9.84380367344184e-05,8.08190961515563e-06,0.00915616759449165,0.00495348574243557,0.652793976042957,"Oechalia patruelis","Cosmo","Kil",128,121
1,0.0078125,0.926829268292683,0,0,0.00803301103623401,0.00248697089170026,0.0176030163327811,"Saldula oahuensis","Cosmo","Kil",128,127
7,0.0546875,0.195121951219512,0.000786337857559924,0,0.00825275905850181,0.00329393328510331,0.0349192711563889,"Chlorococcus straussiae","Cosmo","Kil",128,121
1,0.0078125,0.934959349593496,0,0,0.00820392616466452,0.00248567456244981,0.0053582576257303,"Nesococcus pipturi","Endem","Kil",128,127
3,0.0234375,0.349593495934959,5.31102991783182e-05,0,0.00839925774001367,0.00390828793048989,0.0463367326218158,"Nesopedronia cibotii","Endem","Kil",128,125
1,0.0078125,0.943089430894309,0,0,0.0097909952143764,0.0027506525659883,0.0355356686338279,"Ohiacoccus cryptus","Endem","Kil",128,127
1,0.0078125,0.951219512195122,0,0,0.0061041117296611,0.00167650567204466,0.000344946120692034,"Pseudococcus antricolens","Cosmo","Kil",128,127
1,0.0078125,0.959349593495935,0,0,0,NA,0,"Pseudococcus lycopodii","Endem","Kil",128,127
1,0.0078125,0.967479674796748,0,0,0.00737376696943061,0.00238000455791657,0.00880650277440313,"Pseudococcus montanus","Endem","Kil",128,127
1,0.0078125,0.975609756097561,0,0,0.0097909952143764,0.0027506525659883,0.0355356686338279,"Tympanococcus tympanistus","Cosmo","Kil",128,127
1,0.0078125,0.983739837398374,0,0,0.0097909952143764,0.0027506525659883,0.0355356686338279,"Kuwayama minuta","Endem","Kil",128,127
1,0.0078125,0.991869918699187,0,0,0.0097909952143764,0.0027506525659883,0.0355356686338279,"Kuwayama nigricapita","Cosmo","Kil",128,127
1,0.0078125,1,0,0,0.0097909952143764,0.0027506525659883,0.0355356686338279,"Trioza hawaiiensis","Endem","Kil",128,127
6,0.0540540540540541,0.295081967213115,0,0,0.0191197691197691,0.00825908057573874,0.06093975638845,"Aloha swezeyi","Cosmo","Koh",111,105
1,0.00900900900900901,0.721311475409836,0,0,0.0141895141895142,0.00389112580394897,0.00145364956259568,"Aloha ipomoeae","Cosmo","Koh",111,110
12,0.108108108108108,0.0983606557377049,0.0607493293408148,0.0976194041024105,0.0247715247715248,0.0105130295342417,0.765184343849085,"Balclutha plutonis","Cosmo","Koh",111,99
9,0.0810810810810811,0.147540983606557,0,0,0.0168350168350168,0.0082843517541346,0.0837344609590778,"Balclutha volcanicola","Cosmo","Koh",111,102
2,0.018018018018018,0.540983606557377,0,0,0.0198412698412698,0.00660474092612732,0.0375456303826974,"Balolina kilaueae","Cosmo","Koh",111,109
3,0.027027027027027,0.508196721311475,0.00594135802469136,0,0.0194805194805195,0.00606572176554731,0.0268916137976918,"Glyptonysius amicola","Cosmo","Koh",111,108
2,0.018018018018018,0.557377049180328,0,0,0.0198412698412698,0.00660474092612732,0.0375456303826974,"Metrarga nuda","Cosmo","Koh",111,109
5,0.045045045045045,0.360655737704918,0,0,0.0198412698412698,0.00660474092612732,0.0389894501100775,"Metrarga obscura","Cosmo","Koh",111,106
8,0.0720720720720721,0.213114754098361,0.0542543490460157,0.0112292259320258,0.0242905242905243,0.0104548015057737,0.684339108080656,"Neseis mauiensis","Cosmo","Koh",111,103
9,0.0810810810810811,0.163934426229508,0.0222786196291631,0.0202625143484554,0.0232082732082732,0.0102858974252667,0.733459346252398,"Neseis fasciata fasciata","Endem","Koh",111,102
7,0.0630630630630631,0.262295081967213,0.00815521200484968,0.00254529121125917,0.0217652717652718,0.0101461201076927,0.670991466271428,"Neseis fasciata hyalina","Endem","Koh",111,104
