"degree","normalised.degree","nestedrank","betweenness","weighted.betweenness","closeness","weighted.closeness","evcent","Taxon","Endemicity","site","max.degree","missing.degree"
1,0.00632911392405063,0.87962962962963,0,0,0.00827960398830286,0.00219788645820182,0.00743127550624263,"Orthotylus Urera sp.phila","Endem","Hal",158,157
1,0.00632911392405063,0.888888888888889,0,0,0,NA,5.42394082439705e-17,"Orthotylus xylosmoides","Endem","Hal",158,157
1,0.00632911392405063,0.898148148148148,0,0,0.0112743543670507,0.00245486199351728,0.0305713144106371,"Sarona adonias","Cosmo","Hal",158,157
1,0.00632911392405063,0.907407407407407,0,0,0.00988267624986788,0.00230254741095362,0.0215110130868895,"Sarona kanaka","Endem","Hal",158,157
12,0.0759493670886076,0.157407407407407,0,0,0.000211394144382201,NA,3.24693899187568e-16,"Sarona dakine","Endem","Hal",158,146
6,0.0379746835443038,0.342592592592593,0,0,0.00961843356939013,0.0045337798460556,0.120639321610634,"Sarona kane","Endem","Hal",158,152
2,0.0126582278481013,0.518518518518518,0,0,0.0097945953563753,0.00333214625345792,0.0179934166570437,"Sarona maui","Endem","Hal",158,156
2,0.0126582278481013,0.527777777777778,0,0,0.0097945953563753,0.00333214625345792,0.0179934166570437,"Sarona pusilla","Endem","Hal",158,156
4,0.0253164556962025,0.416666666666667,0,0,0.0073811788746785,0.00271873250676525,0.000796035423729699,"Sephora criniger","Endem","Hal",158,154
5,0.0316455696202532,0.388888888888889,0.00125088645496809,0,0.0101997674664412,0.00399741457850316,0.0527760870287596,"Koanoa hawaiiensis","Cosmo","Hal",158,153
12,0.0759493670886076,0.166666666666667,0.01590194683077,0.0211889295583108,0.0122960927315647,0.00497635256942844,0.665773324350078,"Lasiochilus denigratus","Cosmo","Hal",158,146
16,0.10126582278481,0.0740740740740741,0.057120412757345,0.0565732555952605,0.0108515660782863,0.0033104126496061,0.0197588871819581,"Lilia dilecta","Endem","Hal",158,142
11,0.069620253164557,0.212962962962963,0.0610871708057356,0.0172277600150461,0.0139520135292252,0.00502844767640144,0.234283208915041,"Nabis blackburni","Cosmo","Hal",158,147
9,0.0569620253164557,0.240740740740741,0.0382055869383058,0.0203237800379045,0.0124017898037558,0.00493481600552314,0.630259267253351,"Nabis rubritinctus","Endem","Hal",158,149
1,0.00632911392405063,0.916666666666667,0,0,0.0112743543670507,0.00245486199351728,0.0305713144106371,"Nabis nubigenus","Endem","Hal",158,157
1,0.00632911392405063,0.925925925925926,0,0,0.0112743543670507,0.00245486199351728,0.030571314410637,"Saicella kipahulu","Endem","Hal",158,157
1,0.00632911392405063,0.935185185185185,0,0,0.0112743543670507,0.00245486199351728,0.0305713144106371,"Saicella lilinoe","Endem","Hal",158,157
1,0.00632911392405063,0.944444444444444,0,0,0.00988267624986788,0.00230254741095362,0.0215110130868895,"Saldula oahuensis","Cosmo","Hal",158,157
6,0.0379746835443038,0.351851851851852,0,0,0.00961843356939013,0.0045337798460556,0.120639321610634,"Chlorococcus longipes","Endem","Hal",158,152
8,0.0506329113924051,0.296296296296296,0,0,0.0100764542155516,0.00478362882989673,0.0977332084382844,"Chlorococcus sparsus","Endem","Hal",158,150
10,0.0632911392405063,0.222222222222222,0.00911995019137876,0,0.00847338195398654,0.00271873250676525,0.00285617779907866,"Chlorococcus straussiae","Cosmo","Hal",158,148
6,0.0379746835443038,0.361111111111111,0,0,0.00961843356939013,0.0045337798460556,0.120639321610634,"Pseudococcus mendiculus","Endem","Hal",158,152
1,0.00632911392405063,0.953703703703704,0,0,0.0100412218581545,0.00237255956342603,0.0150837061588391,"Pseudococcus swezeyi","Cosmo","Hal",158,157
8,0.0506329113924051,0.305555555555556,4.24286138571853e-05,1.15739066275083e-05,0.0111334249374626,0.00488259563283684,0.615175561094512,"Tomentocera haleakala","Endem","Hal",158,150
1,0.00632911392405063,0.962962962962963,0,0,0.0112743543670507,0.00245486199351728,0.0305713144106371,"Tympanococcus tympanistus","Cosmo","Hal",158,157
12,0.0759493670886076,0.175925925925926,0,0,0.000211394144382201,NA,3.64142632804979e-16,"Hevaheva swezeyi","Endem","Hal",158,146
1,0.00632911392405063,0.972222222222222,0,0,0.0112743543670507,0.00245486199351728,0.0305713144106371,"Kuwayama gracilis","Endem","Hal",158,157
1,0.00632911392405063,0.981481481481482,0,0,0.0112743543670507,0.00245486199351728,0.0305713144106371,"Kuwayama nigricapita","Cosmo","Hal",158,157
1,0.00632911392405063,0.990740740740741,0,0,0.000211394144382201,NA,5.29488879037361e-17,"Swezeyana elongagena","Cosmo","Hal",158,157
1,0.00632911392405063,1,0,0,0.000211394144382201,NA,4.89732798777259e-17,"Swezeyana reticulata","Cosmo","Hal",158,157
12,0.0655737704918033,0.176470588235294,0.000351339481774264,0,0.0121045654713759,0.00599883957211978,0.0387439151751717,"Aloha swezeyi","Cosmo","KoK",183,171
1,0.00546448087431694,0.509803921568627,0,0,0.00954884515143345,0.00262438391246459,0.00101826225312529,"Aloha ipomoeae","Cosmo","KoK",183,182
1,0.00546448087431694,0.519607843137255,0,0,0.0133402983733261,0.0028776446388765,0.0232032528620396,"Balclutha lobata","Cosmo","KoK",183,182
1,0.00546448087431694,0.529411764705882,0,0,0.0133402983733261,0.0028776446388765,0.0232032528620396,"Balclutha usitata","Cosmo","KoK",183,182
2,0.0109289617486339,0.411764705882353,0.00843314897662724,0,0.0135088074054103,0.00379231087407019,0.0263247576419381,"Balclutha phoxocephala","Endem","KoK",183,181
1,0.00546448087431694,0.53921568627451,0,0,0.0130594499865193,0.00283530445248226,0.00585488109638414,"Balolina kilaueae","Cosmo","KoK",183,182
1,0.00546448087431694,0.549019607843137,0,0,0.0125539228902669,0.00282333266024711,0.0123093539143917,"Dictyophorodelphax zwaluwenburgi vicar","Endem","KoK",183,182
1,0.00546448087431694,0.558823529411765,0,0,0.0133402983733261,0.0028776446388765,0.0232032528620396,"Dictyophorodelphax zwaluwenburgi","Endem","KoK",183,182
5,0.0273224043715847,0.323529411764706,0,0,0,NA,1.71303324239702e-17,"Emoloana sporobolicola","Cosmo","KoK",183,178
6,0.0327868852459016,0.284313725490196,0,0,0,NA,5.32997710237579e-17,"Engytatus lysimachiae","Endem","KoK",183,177
12,0.0655737704918033,0.186274509803922,0.000607894520937999,0.000114277007466098,0.012722431922351,0.00610499895254697,0.300152198934791,"Glyptonysius hylaeus","Endem","KoK",183,171
9,0.0491803278688525,0.235294117647059,0.000608165440181251,0.0156369038549444,0.013621146760133,0.00601078902692725,0.0908120186107603,"Iolania kraussohana","Endem","KoK",183,174
1,0.00546448087431694,0.568627450980392,0,0,0.0144075222431922,0.00305459977075058,0.0258013406238672,"Leialoha lehuae","Cosmo","KoK",183,182
1,0.00546448087431694,0.57843137254902,0,0,0.0144075222431922,0.00305459977075058,0.0258013406238673,"Leialoha naniicola","Cosmo","KoK",183,182
1,0.00546448087431694,0.588235294117647,0,0,0.0144075222431922,0.00305459977075058,0.0258013406238673,"Leialoha ohiae","Cosmo","KoK",183,182
1,0.00546448087431694,0.598039215686274,0,0,0.0144075222431922,0.00305459977075058,0.0258013406238673,"Leialoha kauaiensis","Endem","KoK",183,182
1,0.00546448087431694,0.607843137254902,0,0,0.0144075222431922,0.00305459977075058,0.0258013406238673,"Leialoha pacifica","Endem","KoK",183,182
13,0.0710382513661202,0.156862745098039,0,0,0.0122169048260987,0.00625730220147043,0.397523454102271,"Leialoha suttoniae","Endem","KoK",183,170
1,0.00546448087431694,0.617647058823529,0,0,0,NA,1.73436410457848e-18,"Leialoha oceanides","Endem","KoK",183,182
1,0.00546448087431694,0.627450980392157,0,0,0.012638177406309,0.00282053369949913,0.0169425677807589,"Leialoha scaevolae","Endem","KoK",183,182
9,0.0491803278688525,0.245098039215686,0.0534512830165004,0.0349687642846259,0.0141266738563854,0.00451248577450747,0.0130853136436829,"Metrarga obscura","Cosmo","KoK",183,174
15,0.0819672131147541,0.117647058823529,0.0090405905030411,0.000571385037330489,0.0129471106317965,0.005616059812134,0.0320749217062741,"Neseis nitida impressicollis","Endem","KoK",183,168
2,0.0109289617486339,0.42156862745098,0,0,0.00902646715197268,0.00227745287561443,0.000113066310962269,"Nesiomiris elongatus","Endem","KoK",183,181
1,0.00546448087431694,0.637254901960784,0,0,0.00902646715197268,0.00227745287561443,0.000112097707942917,"Nesiomiris tetraplasandrae","Endem","KoK",183,182
2,0.0109289617486339,0.431372549019608,0.00749367781976478,0.000228554014932196,0.0124977532129055,0.00285993092098716,0.00916656754773253,"Nesocryptias villosa","Endem","KoK",183,181
1,0.00546448087431694,0.647058823529412,0,0,0.00925114586141817,0.00255367919861914,0.000554267479194329,"Nesophrosyne halemanu","Endem","KoK",183,182
19,0.103825136612022,0.0588235294117647,0.0198506807202459,0.0172177357915587,0.00971735418351757,0.00469084864864911,0.00658551200724282,"Nesophrosyne touchardii","Endem","KoK",183,164
2,0.0109289617486339,0.441176470588235,0,0,0.0126662622449897,0.00411832843579242,0.0316587887022483,"Nesosydne koae","Cosmo","KoK",183,181
2,0.0109289617486339,0.450980392156863,0,0,0.0126662622449897,0.00411832843579242,0.0316587887022483,"Nesosydne koaephyllodii","Cosmo","KoK",183,181
27,0.147540983606557,0.0294117647058824,0.0832821690825644,0.120657473716288,0.0154466612743776,0.00611388442542532,0.118863098971244,"Nesosydne ipomoeicola","Cosmo","KoK",183,156
2,0.0109289617486339,0.46078431372549,0,0,0.0126662622449897,0.00411832843579242,0.0316587887022483,"Nesosydne rubescens","Cosmo","KoK",183,181
6,0.0327868852459016,0.294117647058824,0,0,0.0117675474072077,0.00550708760020228,0.0234930873802791,"Nesosydne campylothecae","Endem","KoK",183,177
11,0.0601092896174863,0.205882352941176,0,0,0.00977352386087894,0.00546072423320405,0.0155560541743159,"Nesosydne kuschei","Endem","KoK",183,172
10,0.0546448087431694,0.225490196078431,0,0,0.0123854138581828,0.00609421046774515,0.294210552447367,"Nesosydne naenae","Endem","KoK",183,173
6,0.0327868852459016,0.303921568627451,0,0,0.00998135166711603,0.00537838606557553,0.0439691106606005,"Nesosydne viridis","Endem","KoK",183,177
1,0.00546448087431694,0.656862745098039,0,0,0.0104756448278961,0.00275241538484824,0.00514964751174741,"Nesothoe dryope","Cosmo","KoK",183,182
15,0.0819672131147541,0.127450980392157,0.000776920342137733,0,0.0125539228902669,0.00629685135057509,0.41331107147332,"Nesothoe dodonaeae","Endem","KoK",183,168
1,0.00546448087431694,0.666666666666667,0,0,0.0104756448278961,0.00275241538484824,0.00514964751174741,"Nesothoe pluvialis","Endem","KoK",183,182
14,0.0765027322404372,0.147058823529412,0.0111947823805531,0.0214840774036264,0.0133402983733261,0.00627481809615586,0.402673101614018,"Nesothoe fletus","Cosmo","KoK",183,169
6,0.0327868852459016,0.313725490196078,0,0,0.0117675474072077,0.00550708760020228,0.0234930873802791,"Nesothoe seminigrofrons","Endem","KoK",183,177
31,0.169398907103825,0.0196078431372549,0.23902250764899,0.228020722230687,0.020164914172733,0.00680744923571929,0.336641516501785,"Nysius communis","Cosmo","KoK",183,152
13,0.0710382513661202,0.166666666666667,0.00084034323164758,0,0.0132279590186034,0.00625345577822626,0.342437364389054,"Nysius nemorivagus","Cosmo","KoK",183,170
35,0.191256830601093,0.00980392156862745,0.0587410485137758,0.0600335212555234,0.016935157724454,0.00668079565735832,0.818787810364985,"Nysius delectus","Cosmo","KoK",183,148
2,0.0109289617486339,0.470588235294118,0,0,0.0091949761840568,0.00371070015564624,0.00601940927068033,"Nysius longicollis","Cosmo","KoK",183,181
18,0.0983606557377049,0.0686274509803922,0.0222720516198777,0.0177510284930672,0.0142390132111081,0.00630386947521629,0.37303708555587,"Nysius terrestris","Cosmo","KoK",183,165
43,0.234972677595628,0,0.17170438038027,0.255980496724059,0.0201087444953716,0.00689425076593376,1,"Nysius kinbergi","Cosmo","KoK",183,140
1,0.00546448087431694,0.676470588235294,0,0,0.0133402983733261,0.0028776446388765,0.0232032528620396,"Nysius mixtus","Endem","KoK",183,182
15,0.0819672131147541,0.137254901960784,0.0135753980319198,0.0336355325308548,0.0142390132111081,0.00622079790559448,0.335154717519226,"Nysius coenosulus","Cosmo","KoK",183,168
9,0.0491803278688525,0.254901960784314,0.0293417090156221,0.0306262380009142,0.0130594499865193,0.00554593991359402,0.0593499608161762,"Oceanides nimbatus","Cosmo","KoK",183,174
1,0.00546448087431694,0.686274509803922,0,0,0.0125539228902669,0.00282333266024711,0.0123093539143917,"Oceanides planicollis","Endem","KoK",183,182
1,0.00546448087431694,0.696078431372549,0,0,0.0114866990204008,0.00278449736400341,0.0086452080733523,"Oceanides myopori","Endem","KoK",183,182
2,0.0109289617486339,0.480392156862745,0,0,0.00902646715197268,0.00374009953308649,0.00644660544858665,"Oceanides ventralis","Endem","KoK",183,181
1,0.00546448087431694,0.705882352941177,0,0,0.0144075222431922,0.00305459977075058,0.0258013406238673,"Oliarus pele","Cosmo","KoK",183,182
2,0.0109289617486339,0.490196078431373,0,0,0.0126662622449897,0.00411832843579242,0.0316587887022483,"Oliarus koae","Endem","KoK",183,181
3,0.0163934426229508,0.362745098039216,0.00359338728903946,0.000761846716440652,0.0137334861148558,0.00478829896637111,0.0439681426166399,"Opuna sharpianus","Cosmo","KoK",183,180
3,0.0163934426229508,0.372549019607843,0.00359338728903946,0.000761846716440652,0.0137334861148558,0.00478829896637111,0.0439681426166399,"Opuna sharpianus luteus","Cosmo","KoK",183,180
1,0.00546448087431694,0.715686274509804,0,0,0.00925114586141817,0.00255367919861914,0.000554267479194323,"Orthotylus broussaisiae","Endem","KoK",183,182
1,0.00546448087431694,0.725490196078431,0,0,0.0124415835355442,0.0028132899493048,0.0115350527244433,"Orthotylus coprosmaphagus","Endem","KoK",183,182
1,0.00546448087431694,0.735294117647059,0,0,0,NA,1.89182930132299e-18,"Orthotylus elaeocarpi","Endem","KoK",183,182
1,0.00546448087431694,0.745098039215686,0,0,0.00699874179922711,0.00232201350709616,5.64159806745536e-05,"Orthotylus manonophila","Endem","KoK",183,182
1,0.00546448087431694,0.754901960784314,0,0,0,NA,4.28144502407445e-18,"Orthotylus perrottetiae","Endem","KoK",183,182
1,0.00546448087431694,0.764705882352941,0,0,0.0110373416015098,0.00268868970627537,0.00159629383630392,"Orthotylus pipturicola","Endem","KoK",183,182
1,0.00546448087431694,0.774509803921569,0,0,0,NA,4.86995277575526e-18,"Orthotylus Pisonia sp.cola","Endem","KoK",183,182
1,0.00546448087431694,0.784313725490196,0,0,0.00938033611934933,0.00247401854316201,0.000751000218021195,"Orthotylus kopikocola","Endem","KoK",183,182
1,0.00546448087431694,0.794117647058823,0,0,0.00938033611934933,0.00247401854316201,0.0007510002180212,"Orthotylus kopikovorus","Endem","KoK",183,182
1,0.00546448087431694,0.803921568627451,0,0,0,NA,4.58618719038311e-18,"Orthotylus xylosmicola","Endem","KoK",183,182
1,0.00546448087431694,0.813725490196078,0,0,0,NA,3.25809910708108e-18,"Sarona laka","Endem","KoK",183,182
1,0.00546448087431694,0.823529411764706,0,0,0.00185359935292532,NA,0,"Sarona mokihana","Endem","KoK",183,182
1,0.00546448087431694,0.833333333333333,0,0,0.00185359935292532,NA,0,"Sarona kukona","Endem","KoK",183,182
1,0.00546448087431694,0.843137254901961,0,0,0.00202210838500944,NA,0,"Sarona hiiaka","Endem","KoK",183,182
1,0.00546448087431694,0.852941176470588,0,0,0.00202210838500944,NA,0,"Sarona saltator","Endem","KoK",183,182
3,0.0163934426229508,0.382352941176471,0,0,0.000337018064168239,NA,1.56448240282727e-17,"Sarona annae","Endem","KoK",183,180
1,0.00546448087431694,0.862745098039216,0,0,0.00984092747371259,0.00267240178973556,0.000521359474380239,"Sulamita lunalilo","Cosmo","KoK",183,182
11,0.0601092896174863,0.215686274509804,0.00892841458058849,0.0173701051348469,0.0127786015997124,0.00601978240601499,0.0386070995010845,"Koanoa hawaiiensis","Cosmo","KoK",183,172
1,0.00546448087431694,0.872549019607843,0,0,0.0144075222431922,0.00305459977075058,0.0258013406238673,"Orthotylus azalais","Endem","KoK",183,182
3,0.0163934426229508,0.392156862745098,0.0393955601564297,0.00251409416425415,0.0163172912734789,0.00399445756082868,0.0306033218638258,"Orthotylus kassandra","Cosmo","KoK",183,180
4,0.0218579234972678,0.343137254901961,0.012659096137357,0.00274264817918635,0.0116552080524849,0.00432871656409328,0.00479614730414592,"Orthotylus kekele","Endem","KoK",183,179
9,0.0491803278688525,0.264705882352941,0.0214567748164586,0.0109705927167454,0.0147445403073605,0.00580604543601636,0.0744393138906417,"Lasiochilus denigratus","Cosmo","KoK",183,174
4,0.0218579234972678,0.352941176470588,0,0,0.0117675474072077,0.00501338964376582,0.014592652646425,"Lasiochilus silvicola","Endem","KoK",183,179
22,0.120218579234973,0.0392156862745098,0.0720822483767148,0.0401874142922444,0.0184236541745304,0.00665572937005903,0.567778545965001,"Nabis blackburni","Cosmo","KoK",183,161
7,0.0382513661202186,0.274509803921569,0.0241058889873119,0.00533292701508457,0.0151377280488901,0.0045811492140814,0.0496067490376873,"Nabis silvestris","Endem","KoK",183,176
5,0.0273224043715847,0.333333333333333,0,0,0.0124415835355442,0.00551049262765603,0.0572833525308793,"Oechalia patruelis","Cosmo","KoK",183,178
12,0.0655737704918033,0.196078431372549,0.0687044356609574,0.0812128599725735,0.0133683832120068,0.00532457511209536,0.0733082730090485,"Oechalia virescens","Endem","KoK",183,171
1,0.00546448087431694,0.882352941176471,0,0,0.0144075222431922,0.00305459977075058,0.0258013406238673,"Saicella usingeri","Endem","KoK",183,182
1,0.00546448087431694,0.892156862745098,0,0,0.0117675474072077,0.00275804548860291,0.00367155255680148,"Saldula oahuensis","Cosmo","KoK",183,182
20,0.109289617486339,0.0490196078431373,0.013575192923019,7.61846716440652e-05,0.0106441538599802,0.004682886459816,0.00777146327126928,"Chlorococcus straussiae","Cosmo","KoK",183,163
1,0.00546448087431694,0.901960784313726,0,0,0.0144075222431922,0.00305459977075058,0.0258013406238673,"Gallulacoccus tenorioi","Endem","KoK",183,182
1,0.00546448087431694,0.911764705882353,0,0,0.000337018064168239,NA,3.82063644783863e-18,"Nesopedronia crypta","Endem","KoK",183,182
1,0.00546448087431694,0.92156862745098,0,0,0.000337018064168239,NA,3.79536673425894e-18,"Nesopedronia hawaiiensis","Endem","KoK",183,182
1,0.00546448087431694,0.931372549019608,0,0,0,NA,2.98688335015508e-18,"Pseudococcus antricolens","Cosmo","KoK",183,182
2,0.0109289617486339,0.5,0,0,0.0126662622449897,0.00411832843579242,0.0316587887022483,"Pseudococcus swezeyi","Cosmo","KoK",183,181
1,0.00546448087431694,0.941176470588235,0,0,0,NA,2.43947484705585e-18,"Pseudotrionymus refertus","Endem","KoK",183,182
1,0.00546448087431694,0.950980392156863,0,0,0.000337018064168239,NA,5.71809992388814e-18,"Hemischizocranium aloha","Endem","KoK",183,182
16,0.087431693989071,0.0784313725490196,0.000329380764163373,0.000285692518665245,0.00235912644917768,NA,0,"Hevaheva maculata","Endem","KoK",183,167
16,0.087431693989071,0.0882352941176471,0.000329380764163373,0.000285692518665245,0.00235912644917768,NA,0,"Hevaheva minuta","Endem","KoK",183,167
16,0.087431693989071,0.0980392156862745,0.000329380764163373,0.000285692518665245,0.00235912644917768,NA,0,"Hevaheva perkinsi","Cosmo","KoK",183,167
16,0.087431693989071,0.107843137254902,0.000329380764163373,0.000285692518665245,0.00235912644917768,NA,0,"Hevaheva silvestris","Endem","KoK",183,167
3,0.0163934426229508,0.401960784313726,0,0,0,NA,2.85080527388359e-17,"Megatrioza kauaiensis","Endem","KoK",183,180
1,0.00546448087431694,0.96078431372549,0,0,0.000337018064168239,NA,1.23932375342886e-18,"Swezeyana elongagena","Cosmo","KoK",183,182
1,0.00546448087431694,0.970588235294118,0,0,0.000337018064168239,NA,8.33341287932853e-19,"Swezeyana reticulata","Cosmo","KoK",183,182
1,0.00546448087431694,0.980392156862745,0,0,0.0144075222431922,0.00305459977075058,0.0258013406238673,"Trioza kauaiensis","Endem","KoK",183,182
1,0.00546448087431694,0.990196078431373,0,0,0.0144075222431922,0.00305459977075058,0.0258013406238673,"Trioza lehua","Endem","KoK",183,182
1,0.00546448087431694,1,0,NA,0,NA,8.95652424839829e-18,"Trioza uniqua","Endem","KoK",183,182
